feature,coefficient,abs_coefficient
cat__sexe_1,-1.3644479913471096e-06,1.3644479913471096e-06
cat__lum_2.0,2.671211991654919e-07,2.671211991654919e-07
num__month_cos,2.395057961193074e-07,2.395057961193074e-07
cat__choc_3,-2.037414512837416e-08,2.037414512837416e-08
cat__circ_3.0,0.0,0.0
cat__catr_9.0,0.0,0.0
cat__obsm_6,0.0,0.0
cat__obsm_5,0.0,0.0
cat__catu_2,0.0,0.0
cat__prof_2.0,0.0,0.0
cat__place_6,0.0,0.0
num__month_sin,0.0,0.0
cat__plan_1.0,0.0,0.0
cat__vosp_2.0,0.0,0.0
cat__obs_5,0.0,0.0
cat__manv_8,0.0,0.0
cat__senc_2,0.0,0.0
cat__agg_2.0,0.0,0.0
cat__catv_99,0.0,0.0
cat__manv_11,0.0,0.0
cat__int_4.0,0.0,0.0
cat__motor_4,0.0,0.0
cat__atm_5.0,0.0,0.0
cat__col_5.0,0.0,0.0
cat__surf_4.0,0.0,0.0
cat__motor_0,0.0,0.0
cat__manv_18,0.0,0.0
cat__place_2,0.0,0.0
cat__infra_0.0,0.0,0.0
cat__situ_4.0,0.0,0.0
